aspect_id,judge,score
114d70c028,J5,0.0
1151447875,J1,1.0
1151447875,J2,0.0
1151447875,J3,0.0
1151447875,J4,0.0
1151447875,J5,-1.0
1164c66d7a,J1,2.5
1164c66d7a,J2,3.25
1164c66d7a,J3,3.0
1164c66d7a,J4,3.25
1164c66d7a,J5,3.0
116a4dd2a6,J1,-3.0
116a4dd2a6,J2,-3.0
116a4dd2a6,J3,-3.0
11837cbb7a,J1,2.75
11837cbb7a,J2,3.5
11837cbb7a,J3,2.75
11837cbb7a,J4,3.25
11837cbb7a,J5,3.25
119b28cf86,J1,0.0
119b28cf86,J2,0.0
119b28cf86,J3,0.0
11c327b236,J1,-4.0
11c327b236,J2,-5.0
11c327b236,J3,-4.0
11c327b236,J4,-5.0
11c327b236,J5,-5.0
1235d30383,J1,-2.0
1235d30383,J2,-1.0
1235d30383,J3,-2.0
1235d30383,J4,-2.0
1235d30383,J5,-3.0
1239b479af,J1,0.0
1239b479af,J2,0.0
1239b479af,J3,0.0
1262d3c4f7,J1,0.0
1262d3c4f7,J2,1.0
1262d3c4f7,J3,1.0
1262d3c4f7,J4,0.0
1262d3c4f7,J5,0.0
126bce1aee,J1,2.75
126bce1aee,J2,3.0
126bce1aee,J3,3.5
126bce1aee,J4,3.0
126bce1aee,J5,3.25
12892c129d,J1,-1.0
12892c129d,J2,-1.0
12892c129d,J3,-2.0
12892c129d,J4,-1.0
12892c129d,J5,-4.0
128c060b42,J1,1.0
128c060b42,J2,1.0
128c060b42,J3,1.0
128c060b42,J4,1.0
128c060b42,J5,1.0
129d19733f,J1,1.0
129d19733f,J2,0.0
129d19733f,J3,-1.0
129d19733f,J4,1.0
129d19733f,J5,1.0
12b4a6ee92,J1,3.25
12b4a6ee92,J2,3.0
12b4a6ee92,J3,2.75
12b840fbb8,J1,0.0
12b840fbb8,J2,0.0
12b840fbb8,J3,0.0
12b840fbb8,J4,0.0
12b840fbb8,J5,0.0
12c7569772,J1,0.0
12c7569772,J2,1.0
12c7569772,J3,1.0
12c7569772,J4,-1.0
12c7569772,J5,0.0
12c839ee7b,J1,0.0
12c839ee7b,J2,2.0
12c839ee7b,J3,2.0
12c839ee7b,J4,0.0
12c839ee7b,J5,2.0
12fedc4743,J1,0.0
12fedc4743,J2,1.0
12fedc4743,J3,0.0
12fedc4743,J4,0.0
12fedc4743,J5,1.0
1309b79223,J1,-5.0
1309b79223,J2,-5.0
1309b79223,J3,-5.0
1309b79223,J4,-5.0
1309b79223,J5,-5.0
1322790cf9,J1,1.0
1322790cf9,J2,0.0
1322790cf9,J3,0.0
1322790cf9,J4,1.0
1322790cf9,J5,0.0
13313fab17,J1,2.0
13313fab17,J2,0.0
13313fab17,J3,1.0
13313fab17,J4,-2.0
13313fab17,J5,0.0
133fdaa341,J1,1.0
133fdaa341,J2,1.75
133fdaa341,J3,1.0
135c2f906a,J1,2.0
135c2f906a,J2,3.0
135c2f906a,J3,1.0
135c2f906a,J4,1.0
135c2f906a,J5,2.0
13632b3a3f,J1,0.0
13632b3a3f,J2,1.0
13632b3a3f,J3,2.0
1377dda33f,J1,0.0
1377dda33f,J2,0.0
1377dda33f,J3,0.0
1377dda33f,J4,-1.0
1377dda33f,J5,-1.0
137975f7c3,J1,1.0
137975f7c3,J2,0.0
137975f7c3,J3,0.0
137975f7c3,J4,1.0
137975f7c3,J5,-1.0
13b6b2b91b,J1,2.75
13b6b2b91b,J2,3.75
13b6b2b91b,J3,3.75
13b6b2b91b,J4,3.75
13b6b2b91b,J5,4.0
13baa46e5d,J1,-5.0
13baa46e5d,J2,-5.0
13baa46e5d,J3,-5.0
13d6b66f42,J1,0.0
13d6b66f42,J2,0.0
13d6b66f42,J3,-1.0
13d6b66f42,J4,-2.0
13d6b66f42,J5,-1.0
13df9c1fec,J1,1.0
13df9c1fec,J2,1.0
13df9c1fec,J3,1.0
13df9c1fec,J4,1.0
13df9c1fec,J5,1.0
13eb5928aa,J1,1.0
13eb5928aa,J2,0.0
13eb5928aa,J3,0.0
13eb5928aa,J4,1.0
13eb5928aa,J5,0.0
13f1e5b7b7,J1,-2.0
13f1e5b7b7,J2,-2.0
13f1e5b7b7,J3,-2.0
13f1e5b7b7,J4,-3.0
13f1e5b7b7,J5,-2.0
13fc4e51ff,J1,2.25
13fc4e51ff,J2,3.0
13fc4e51ff,J3,2.5
13fc4e51ff,J4,3.25
13fc4e51ff,J5,3.0
1422e3c6e3,J1,0.0
1422e3c6e3,J2,-1.0
1422e3c6e3,J3,-2.0
1439bd7832,J1,2.25
1439bd7832,J2,2.0
1439bd7832,J3,2.5
1440ae3e10,J1,1.0
1440ae3e10,J2,0.0
1440ae3e10,J3,1.0
144c3db0ee,J1,-2.0
144c3db0ee,J2,-1.0
144c3db0ee,J3,-1.0
146321273e,J1,0.0
146321273e,J2,0.0
146321273e,J3,0.0
146321273e,J4,0.0
146321273e,J5,0.0
1469954e55,J1,-2.0
1469954e55,J2,-1.0
1469954e55,J3,-5.0
147fa6510f,J1,0.0
147fa6510f,J2,0.0
147fa6510f,J3,-1.0
1497ae5f92,J1,-3.0
1497ae5f92,J2,-3.0
1497ae5f92,J3,-3.0
1497ae5f92,J4,-3.0
1497ae5f92,J5,-4.0
14a80af938,J1,2.5
14a80af938,J2,2.25
14a80af938,J3,2.5
14a80af938,J4,2.75
14a80af938,J5,2.75
14b67fe558,J1,2.5
14b67fe558,J2,1.5
14b67fe558,J3,1.75
14b7ac1bbc,J1,-5.0
14b7ac1bbc,J2,-5.0
14b7ac1bbc,J3,-5.0
14b7ac1bbc,J4,-5.0
14b7ac1bbc,J5,-5.0
14c4295f82,J1,-4.0
14c4295f82,J2,-2.0
14c4295f82,J3,-4.0
14c4295f82,J4,-3.0
14c4295f82,J5,-3.0
14d076fe7c,J1,0.0
14d076fe7c,J2,1.0
14d076fe7c,J3,0.0
14d076fe7c,J4,0.0
14d076fe7c,J5,1.0
14d9b48698,J1,3.0
14d9b48698,J2,2.75
14d9b48698,J3,3.25
14d9b48698,J4,3.25
14d9b48698,J5,3.5
14e70e62e6,J1,-3.0
14e70e62e6,J2,-3.0
14e70e62e6,J3,-3.0
14e9bccc92,J1,8.25
14e9bccc92,J2,4.75
14e9bccc92,J3,5.0
14e9bccc92,J4,5.0
14e9bccc92,J5,5.75
14f5cfeeb7,J1,2.25
14f5cfeeb7,J2,3.25
14f5cfeeb7,J3,3.5
14f5cfeeb7,J4,3.25
14f5cfeeb7,J5,3.25
153d71ad98,J1,0.0
153d71ad98,J2,0.0
153d71ad98,J3,0.0
153d71ad98,J4,0.0
153d71ad98,J5,0.0
1568a75642,J1,-1.0
1568a75642,J2,-1.0
1568a75642,J3,-2.0
1588a6116c,J1,1.0
1588a6116c,J2,1.5
1588a6116c,J3,1.25
158ca2264c,J1,-5.0
158ca2264c,J2,-5.0
158ca2264c,J3,-5.0
158ca2264c,J4,-5.0
158ca2264c,J5,-5.0
15b73dd2ca,J1,0.0
15b73dd2ca,J2,1.0
15b73dd2ca,J3,0.0
15b73dd2ca,J4,0.0
15b73dd2ca,J5,0.0
15bb90115b,J1,-1.0
15bb90115b,J2,0.0
15bb90115b,J3,0.0
15c680f912,J1,2.0
15c680f912,J2,1.0
15c680f912,J3,-1.0
15c680f912,J4,0.0
15c680f912,J5,0.0
15db1ab63f,J1,-4.0
15db1ab63f,J2,-5.0
15db1ab63f,J3,-4.0
15db1ab63f,J4,-4.0
15db1ab63f,J5,-3.0
15e5ad167a,J1,-4.0
15e5ad167a,J2,-5.0
15e5ad167a,J3,-3.0
15e5ad167a,J4,-3.0
15e5ad167a,J5,-3.0
15e888fc27,J1,0.0
15e888fc27,J2,-1.0
15e888fc27,J3,0.0
15e888fc27,J4,0.0
15e888fc27,J5,-1.0
15ea82ee80,J1,3.25
15ea82ee80,J2,2.5
15ea82ee80,J3,2.5
15f1d01da1,J1,0.0
15f1d01da1,J2,-1.0
15f1d01da1,J3,-1.0
15f1d01da1,J4,-2.0
15f1d01da1,J5,-2.0
1604223fa2,J1,0.0
1604223fa2,J2,-1.0
1604223fa2,J3,0.0
1604223fa2,J4,0.0
1604223fa2,J5,0.0
1605094e9e,J1,-1.0
1605094e9e,J2,-1.0
1605094e9e,J3,-1.0
1605094e9e,J4,0.0
1605094e9e,J5,-1.0
165541c11f,J1,3.25
165541c11f,J2,2.5
165541c11f,J3,2.75
165541c11f,J4,3.5
165541c11f,J5,3.0
169c7541e2,J1,0.0
169c7541e2,J2,0.0
169c7541e2,J3,1.0
169c7541e2,J4,0.0
169c7541e2,J5,0.0
16ad2c5829,J1,0.0
16ad2c5829,J2,0.0
16ad2c5829,J3,1.0
16bbe532f3,J1,1.0
16bbe532f3,J2,1.0
16bbe532f3,J3,0.0
16bbe532f3,J4,1.0
16bbe532f3,J5,1.0
17015f5f95,J1,1.5
17015f5f95,J2,1.25
17015f5f95,J3,1.5
1708a8f002,J1,0.0
1708a8f002,J2,1.0
1708a8f002,J3,0.0
1742a8b0c4,J1,-5.0
1742a8b0c4,J2,-4.0
1742a8b0c4,J3,-3.0
1757b7d916,J1,2.5
1757b7d916,J2,2.0
1757b7d916,J3,2.25
1780d752eb,J1,1.5
1780d752eb,J2,2.0
1780d752eb,J3,2.25
17885186ff,J1,-3.0
17885186ff,J2,-2.0
17885186ff,J3,-4.0
17b76b347e,J1,1.25
17b76b347e,J2,2.5
17b76b347e,J3,2.0
17bca47c09,J1,-5.0
17bca47c09,J2,-5.0
17bca47c09,J3,-5.0
17bca47c09,J4,-5.0
17bca47c09,J5,-5.0
17c996e369,J1,2.0
17c996e369,J2,2.0
17c996e369,J3,3.0
17dfba37d1,J1,-2.0
17dfba37d1,J2,-1.0
17dfba37d1,J3,0.0
17dfba37d1,J4,-1.0
17dfba37d1,J5,0.0
17f7465304,J1,3.0
17f7465304,J2,3.25
17f7465304,J3,3.75
17f7465304,J4,4.25
17f7465304,J5,3.5
181100aa8f,J1,-5.0
181100aa8f,J2,-4.0
181100aa8f,J3,-5.0
181100aa8f,J4,-4.0
181100aa8f,J5,-4.0
184c1937aa,J1,1.0
184c1937aa,J2,2.0
184c1937aa,J3,3.0
184c1937aa,J4,2.0
184c1937aa,J5,2.0
1860d7abea,J1,0.0
1860d7abea,J2,0.0
1860d7abea,J3,0.0
1860d7abea,J4,1.0
1860d7abea,J5,0.0
186ecc7c45,J1,1.0
186ecc7c45,J2,0.0
186ecc7c45,J3,1.0
1872a7e992,J1,0.0
1872a7e992,J2,0.0
1872a7e992,J3,-2.0
1877209133,J1,0.0
1877209133,J2,0.0
1877209133,J3,0.0
1881d5b497,J1,0.0
1881d5b497,J2,1.0
1881d5b497,J3,0.0
1887b92f63,J1,3.75
1887b92f63,J2,3.25
1887b92f63,J3,4.0
1887b92f63,J4,3.75
1887b92f63,J5,3.75
189048bb3f,J1,2.75
189048bb3f,J2,2.75
189048bb3f,J3,2.5
189048bb3f,J4,2.25
189048bb3f,J5,2.25
189cf9da39,J1,0.0
189cf9da39,J2,0.0
189cf9da39,J3,0.0
18bd7db717,J1,0.0
18bd7db717,J2,0.0
18bd7db717,J3,0.0
18bd7db717,J4,0.0
18bd7db717,J5,0.0
18edfb1168,J1,2.0
18edfb1168,J2,0.0
18edfb1168,J3,0.0
191982b741,J1,-5.0
191982b741,J2,-5.0
191982b741,J3,-5.0
191982b741,J4,-5.0
191982b741,J5,-5.0
19312a654a,J1,3.5
19312a654a,J2,3.25
19312a654a,J3,3.5
19312a654a,J4,3.5
19312a654a,J5,3.5
1955dc9252,J1,1.5
1955dc9252,J2,1.25
1955dc9252,J3,1.5
1980d72a23,J1,2.0
1980d72a23,J2,1.0
1980d72a23,J3,2.0
1980d72a23,J4,1.0
1980d72a23,J5,2.0
19a99adc28,J1,-5.0
19a99adc28,J2,-5.0
19a99adc28,J3,-5.0
19a99adc28,J4,-5.0
19a99adc28,J5,-5.0
19aa9f23db,J1,-1.0
19aa9f23db,J2,-1.0
19aa9f23db,J3,0.0
19b12d24b1,J1,2.25
19b12d24b1,J2,2.25
19b12d24b1,J3,3.0
19b7da70c3,J1,1.0
19b7da70c3,J2,1.0
19b7da70c3,J3,1.0
19b7da70c3,J4,1.0
19b7da70c3,J5,1.0
19c23c5e1a,J1,-1.0
19c23c5e1a,J2,0.0
19c23c5e1a,J3,0.0
19c3a0a76b,J1,-1.0
19c3a0a76b,J2,-1.0
19c3a0a76b,J3,-1.0
19cac05167,J1,3.75
19cac05167,J2,4.0
19cac05167,J3,3.25
19cac05167,J4,3.75
19cac05167,J5,4.25
19da519d2d,J1,2.25
19da519d2d,J2,2.5
19da519d2d,J3,2.75
19df3040e8,J1,-3.0
19df3040e8,J2,-1.0
19df3040e8,J3,-1.0
19df3040e8,J4,-4.0
19df3040e8,J5,-3.0
19e034e627,J1,-5.0
19e034e627,J2,-5.0
19e034e627,J3,-5.0
19ed0f8284,J1,3.0
19ed0f8284,J2,2.25
19ed0f8284,J3,3.25
19ed0f8284,J4,3.0
19ed0f8284,J5,2.5
19fb304b61,J1,-2.0
19fb304b61,J2,-1.0
19fb304b61,J3,-1.0
19fb304b61,J4,-1.0
19fb304b61,J5,-1.0
1a2724a66d,J1,0.0
1a2724a66d,J2,1.0
1a2724a66d,J3,1.0
1a2724a66d,J4,0.0
1a2724a66d,J5,0.0
1a4b9f569b,J1,2.0
1a4b9f569b,J2,2.25
1a4b9f569b,J3,1.5
1a5b1060ea,J1,0.0
1a5b1060ea,J2,0.0
1a5b1060ea,J4,0.0
1a6a6b3f17,J1,0.0
1a6a6b3f17,J2,3.0
1a6a6b3f17,J3,0.0
1a6a6b3f17,J4,1.0
1a6a6b3f17,J5,1.0
1a7e0bd849,J1,2.75
1a7e0bd849,J2,3.75
1a7e0bd849,J3,3.0
1a7e0bd849,J4,3.0
1a7e0bd849,J5,3.25
1a834dee31,J1,1.25
1a834dee31,J2,1.5
1a834dee31,J3,1.5
1a845e3e8d,J1,-1.0
1a845e3e8d,J2,-1.0
1a845e3e8d,J3,-1.0
1a845e3e8d,J4,-1.0
1a845e3e8d,J5,0.0
1a88a1d8b9,J1,0.0
1a88a1d8b9,J2,1.0
1a88a1d8b9,J3,1.0
1a88a1d8b9,J4,1.0
1a88a1d8b9,J5,1.0
1ab13c9f89,J1,2.0
1ab13c9f89,J2,1.75
1ab13c9f89,J3,2.25
1ac059d9a1,J1,-3.0
1ac059d9a1,J2,-4.0
1ac059d9a1,J3,-4.0
1ac059d9a1,J4,-3.0
1ac059d9a1,J5,-3.0
1afcafaab9,J1,1.0
1afcafaab9,J2,-1.0
1afcafaab9,J3,-1.0
1afcafaab9,J4,0.0
1afcafaab9,J5,1.0
1b285de262,J1,-2.0
1b285de262,J2,0.0
1b285de262,J3,0.0
1b39b07562,J1,2.25
1b39b07562,J2,3.25
1b39b07562,J3,3.0
1b39b07562,J4,3.25
1b39b07562,J5,3.25
1b3d4f5213,J1,-1.0
1b3d4f5213,J2,-1.0
1b3d4f5213,J3,-1.0
1b3d4f5213,J4,-1.0
1b3d4f5213,J5,-1.0
1b45bf1ed1,J1,-5.0
1b45bf1ed1,J2,-5.0
1b45bf1ed1,J3,-5.0
1b75ee6098,J1,2.5
1b75ee6098,J2,3.0
1b75ee6098,J3,3.0
1b75ee6098,J4,3.0
1b75ee6098,J5,3.0
1b82183192,J1,0.0
1b82183192,J2,0.0
1b82183192,J3,1.0
1b82183192,J4,1.0
1b82183192,J5,0.0
1baae31bf0,J1,0.0
1baae31bf0,J2,-1.0
1baae31bf0,J3,-1.0
1bc6028f22,J1,1.0
1bc6028f22,J2,1.0
1bc6028f22,J3,1.0
1bc6028f22,J4,1.0
1bc6028f22,J5,0.0
1bcdb2ffc3,J1,0.0
1bcdb2ffc3,J2,0.0
1bcdb2ffc3,J3,0.0
1bd1f54f96,J1,0.0
1bd1f54f96,J2,0.0
1bd1f54f96,J3,2.0
1bd1f54f96,J4,1.0
1bd1f54f96,J5,1.0
1bf3e4f6d5,J1,3.25
1bf3e4f6d5,J2,3.75
1bf3e4f6d5,J3,3.5
1bf3e4f6d5,J4,3.5
1bf3e4f6d5,J5,3.75
1bf5be0bf5,J1,1.0
1bf5be0bf5,J2,1.0
1bf5be0bf5,J3,1.0
1bf5be0bf5,J4,1.0
1bf5be0bf5,J5,1.0
1c1d9c235f,J1,0.0
1c1d9c235f,J2,0.0
1c1d9c235f,J3,0.0
1c1d9c235f,J4,0.0
1c1d9c235f,J5,-1.0
1c59250622,J1,2.0
1c59250622,J2,2.0
1c59250622,J3,1.0
1c59250622,J4,1.0
1c59250622,J5,2.0
1c5bcc009d,J1,-1.0
1c5bcc009d,J2,0.0
1c5bcc009d,J3,-1.0
1c5bcc009d,J4,0.0
1c5bcc009d,J5,-1.0
1c8a331ecb,J1,0.0
1c8a331ecb,J2,0.0
1c8a331ecb,J3,0.0
1c8a331ecb,J4,0.0
1c8a331ecb,J5,0.0
1cc29b67c0,J1,2.0
1cc29b67c0,J2,0.0
1cc29b67c0,J3,1.0
1cc29b67c0,J4,1.0
1cc29b67c0,J5,1.0
1cd1c97799,J1,-1.0
1cd1c97799,J2,-1.0
1cd1c97799,J3,0.0
1cd562fa4e,J1,2.5
1cd562fa4e,J2,2.25
1cd562fa4e,J3,3.25
1cd562fa4e,J4,3.5
1cd562fa4e,J5,3.0
1cd690c61c,J1,2.0
1cd690c61c,J2,2.0
1cd690c61c,J3,2.0
1cf3b88125,J1,0.0
1cf3b88125,J2,1.0
1cf3b88125,J3,0.0
1cf3b88125,J4,0.0
1cf3b88125,J5,0.0
1cfa22e8f0,J1,1.0
1cfa22e8f0,J2,0.0
1cfa22e8f0,J3,0.0
1d10506587,J1,0.0
1d10506587,J2,0.0
1d10506587,J3,0.0
1d30e9506b,J1,-3.0
1d30e9506b,J2,-3.0
1d30e9506b,J3,-2.0
1d30e9506b,J4,-2.0
1d30e9506b,J5,-3.0
1d3ea2de3b,J1,-4.0
1d3ea2de3b,J2,-4.0
1d3ea2de3b,J3,-3.0
1d3ea2de3b,J4,-4.0
1d3ea2de3b,J5,-5.0
1d47c4d7b3,J1,2.25
1d47c4d7b3,J2,2.75
1d47c4d7b3,J3,2.5
1d47c4d7b3,J4,2.5
1d47c4d7b3,J5,2.5
1d51f12e19,J1,2.5
1d51f12e19,J2,2.5
1d51f12e19,J3,2.0
1d5c2cabeb,J1,3.5
1d5c2cabeb,J2,3.0
1d5c2cabeb,J3,3.25
1d5c2cabeb,J4,2.5
1d5c2cabeb,J5,3.5
1d63ca6497,J1,0.0
1d63ca6497,J2,0.0
1d63ca6497,J3,-1.0
1d7756af13,J1,0.0
1d7756af13,J2,0.0
1d7756af13,J3,0.0
1d862daf40,J1,-4.0
1d862daf40,J2,-3.0
1d862daf40,J3,-4.0
1d862daf40,J4,-4.0
1d862daf40,J5,-4.0
1d8b20231f,J1,0.0
1d8b20231f,J2,0.0
1d8b20231f,J3,0.0
1d8c1a3886,J1,0.0
1d8c1a3886,J2,0.0
1d8c1a3886,J3,1.0
1d92a8910b,J1,0.0
1d92a8910b,J2,0.0
1d92a8910b,J3,0.0
1da44fb443,J1,3.75
1da44fb443,J2,3.5
1da44fb443,J3,4.0
1da44fb443,J4,4.25
1da44fb443,J5,3.75
1dc16cbb90,J1,0.0
1dc16cbb90,J2,2.0
1dc16cbb90,J3,1.0
1dcad3b45f,J1,-5.0
1dcad3b45f,J2,-5.0
1dcad3b45f,J3,-5.0
1dd6b05008,J1,2.0
1dd6b05008,J2,3.0
1dd6b05008,J3,2.0
1dd6b05008,J4,1.0
1dd6b05008,J5,2.0
1e17680eb7,J1,0.0
1e17680eb7,J2,0.0
1e17680eb7,J3,-1.0
1e33f460a8,J1,-2.0
1e33f460a8,J2,-1.0
1e33f460a8,J3,0.0
1e54ecdd23,J1,2.25
1e54ecdd23,J2,2.5
1e54ecdd23,J3,2.5
1e54ecdd23,J4,2.75
1e54ecdd23,J5,2.5
1e6211baab,J1,3.0
1e6211baab,J2,3.5
1e6211baab,J3,3.75
1e6211baab,J4,3.75
1e6211baab,J5,3.75
1e6d14f8c9,J1,1.0
1e6d14f8c9,J2,1.0
1e6d14f8c9,J3,1.0
1e6d14f8c9,J4,0.0
1e6d14f8c9,J5,0.0
1e721cb9cd,J1,3.25
1e721cb9cd,J2,2.75
1e721cb9cd,J3,3.0
1e721cb9cd,J4,2.75
1e721cb9cd,J5,2.25
1e901dcf3a,J1,3.0
1e901dcf3a,J2,3.0
1e901dcf3a,J3,3.5
1e901dcf3a,J4,3.0
1e901dcf3a,J5,3.25
1ea0d6dfde,J1,3.75
1ea0d6dfde,J2,3.75
1ea0d6dfde,J3,3.75
1ea0d6dfde,J4,3.5
1ea0d6dfde,J5,2.5
1ea237f007,J1,3.25
1ea237f007,J2,3.5
1ea237f007,J3,3.5
1ea237f007,J4,3.5
1ea237f007,J5,3.0
1f02fae333,J1,2.75
1f02fae333,J2,2.75
1f02fae333,J3,2.75
1f05dfae01,J1,0.0
1f05dfae01,J2,0.0
1f05dfae01,J3,0.0
1f0c1d12d8,J1,1.0
1f0c1d12d8,J2,2.0
1f0c1d12d8,J3,1.0
1f0c1d12d8,J4,1.0
1f0c1d12d8,J5,1.0
1f31573335,J1,-3.0
1f31573335,J2,-2.0
1f31573335,J3,-5.0
1f57e24bf0,J1,2.25
1f57e24bf0,J2,3.0
1f57e24bf0,J3,2.5
1f7120f7f6,J1,-5.0
1f7120f7f6,J2,-5.0
1f7120f7f6,J3,-5.0
1fadda4cfb,J1,3.75
1fadda4cfb,J2,3.75
1fadda4cfb,J3,3.75
1fadda4cfb,J4,3.75
1fadda4cfb,J5,3.5
1faf93a166,J1,1.0
1faf93a166,J2,-1.0
1faf93a166,J3,1.0
1faf93a166,J4,0.0
1faf93a166,J5,-1.0
1fbdda05aa,J1,0.0
1fbdda05aa,J2,1.0
1fbdda05aa,J3,1.0
1fe953d54e,J1,0.0
1fe953d54e,J2,0.0
1fe953d54e,J3,2.0
1ff1ceaa2b,J1,0.0
1ff1ceaa2b,J2,0.0
1ff1ceaa2b,J3,-1.0
1ff1ceaa2b,J4,0.0
1ff1ceaa2b,J5,-3.0
1ffd5f1323,J1,0.0
1ffd5f1323,J2,1.0
1ffd5f1323,J3,0.0
20003be55d,J1,0.0
20003be55d,J2,0.0
20003be55d,J3,0.0
20003be55d,J4,0.0
20003be55d,J5,0.0
20015a1fb6,J1,0.0
20015a1fb6,J2,1.0
20015a1fb6,J3,0.0
20015a1fb6,J4,0.0
20015a1fb6,J5,1.0
202d6ef9ce,J1,0.0
202d6ef9ce,J2,0.0
202d6ef9ce,J3,0.0
2043e8edb9,J1,-2.0
2043e8edb9,J2,-1.0
2043e8edb9,J3,-1.0
2043e8edb9,J4,0.0
2043e8edb9,J5,-1.0
205c6910c3,J1,-2.0
205c6910c3,J2,0.0
205c6910c3,J3,-1.0
205c6910c3,J4,-1.0
205c6910c3,J5,-1.0
205d212fed,J1,0.0
205d212fed,J2,0.0
205d212fed,J3,0.0
205d212fed,J4,0.0
205d212fed,J5,-1.0
20612d838e,J1,1.0
20612d838e,J2,2.0
20612d838e,J3,1.0
20612d838e,J4,0.0
20612d838e,J5,0.0
2068bb8ef1,J1,0.0
2068bb8ef1,J2,0.0
2068bb8ef1,J3,0.0
206efe8851,J1,3.5
206efe8851,J2,3.25
206efe8851,J3,3.0
206efe8851,J4,3.5
206efe8851,J5,3.5
2075cdc024,J1,-1.0
2075cdc024,J2,0.0
2075cdc024,J3,-3.0
207a01395b,J1,3.25
207a01395b,J2,2.75
207a01395b,J3,2.25
207dc954e2,J1,1.75
207dc954e2,J2,1.25
207dc954e2,J3,1.75
2088e532b6,J1,1.0
2088e532b6,J2,0.0
2088e532b6,J3,1.0
2088e532b6,J4,0.0
2088e532b6,J5,0.0
20a9adf6b2,J1,1.0
20a9adf6b2,J2,1.0
20a9adf6b2,J3,1.0
20a9adf6b2,J4,0.0
20a9adf6b2,J5,0.0
20eca3b295,J1,0.0
20eca3b295,J2,1.0
20eca3b295,J3,1.0
20eca3b295,J4,1.0
20eca3b295,J5,0.0
20f231b177,J1,1.0
20f231b177,J2,0.0
20f231b177,J3,0.0
20f9c7ee7c,J1,-1.0
20f9c7ee7c,J2,0.0
20f9c7ee7c,J3,-2.0
20f9c7ee7c,J4,0.0
20f9c7ee7c,J5,-1.0
210ad4c247,J1,0.0
210ad4c247,J2,0.0
210ad4c247,J3,0.0
210ad4c247,J4,0.0
210ad4c247,J5,0.0
214f603663,J1,0.0
214f603663,J2,-1.0
214f603663,J4,-1.0
215585eada,J1,-5.0
215585eada,J2,-5.0
215585eada,J3,-5.0
215585eada,J4,-4.0
215585eada,J5,-5.0
2185797572,J1,-1.0
2185797572,J2,-3.0
2185797572,J3,-2.0
2185797572,J4,-2.0
2185797572,J5,-4.0
218c239097,J1,-1.0
218c239097,J2,-1.0
218c239097,J3,-1.0
219ab765c2,J1,3.0
219ab765c2,J2,3.25
219ab765c2,J3,3.75
219ab765c2,J4,3.5
219ab765c2,J5,3.25
21a2ba0169,J1,-4.0
21a2ba0169,J2,-2.0
21a2ba0169,J3,-2.0
21a2ba0169,J4,-2.0
21a2ba0169,J5,-3.0
21a5aea27b,J1,-2.0
21a5aea27b,J2,0.0
21a5aea27b,J3,0.0
21edba6769,J1,1.0
21edba6769,J2,1.0
21edba6769,J3,2.0
21edba6769,J4,0.0
21edba6769,J5,1.0
21f3f7f10b,J1,1.0
21f3f7f10b,J2,1.0
21f3f7f10b,J3,2.0
21f3f7f10b,J4,2.0
21f3f7f10b,J5,1.0
2213b26f8f,J1,1.0
2213b26f8f,J2,0.0
2213b26f8f,J3,-2.0
2213b26f8f,J4,1.0
2213b26f8f,J5,-2.0
225268b654,J1,2.0
225268b654,J2,0.0
225268b654,J4,0.0
22600eff95,J1,0.0
22600eff95,J2,0.0
22600eff95,J3,1.0
22600eff95,J4,0.0
22600eff95,J5,0.0
2275297a0c,J1,-2.0
2275297a0c,J2,-2.0
2275297a0c,J3,-2.0
2275297a0c,J4,-2.0
2275297a0c,J5,-2.0
22ba1b57ea,J1,1.0
22ba1b57ea,J2,0.0
22ba1b57ea,J3,0.0
22ba1b57ea,J4,0.0
22ba1b57ea,J5,0.0
22d5dec4ff,J1,0.0
22d5dec4ff,J2,1.0
22d5dec4ff,J3,0.0
22ebf8c43b,J1,4.0
22ebf8c43b,J2,4.0
22ebf8c43b,J3,4.0
22ebf8c43b,J4,4.5
22ebf8c43b,J5,4.25
22f7b58e32,J1,1.0
22f7b58e32,J2,1.0
22f7b58e32,J3,0.0
22f7b58e32,J4,1.0
22f7b58e32,J5,1.0
22fac65b1f,J1,0.0
22fac65b1f,J2,-1.0
22fac65b1f,J3,0.0
230bb24f11,J1,3.0
230bb24f11,J2,3.5
230bb24f11,J3,4.0
230bb24f11,J4,3.5
230bb24f11,J5,3.75
230bdd6291,J1,0.0
230bdd6291,J2,1.0
230bdd6291,J3,0.0
230bdd6291,J4,0.0
230bdd6291,J5,1.0
230fdd9f97,J1,-4.0
230fdd9f97,J2,-3.0
230fdd9f97,J3,-4.0
230fdd9f97,J4,-3.0
230fdd9f97,J5,-3.0
232cf315bb,J1,3.0
232cf315bb,J2,3.0
232cf315bb,J3,3.25
23457d00eb,J1,-3.0
23457d00eb,J2,-4.0
23457d00eb,J3,-3.0
2347a6b73a,J1,0.0
2347a6b73a,J2,1.0
2347a6b73a,J3,0.0
2347a6b73a,J4,0.0
2347a6b73a,J5,0.0
234a52aa87,J1,2.75
234a52aa87,J2,3.75
234a52aa87,J3,3.5
234a52aa87,J4,3.0
234a52aa87,J5,3.0
23536f1d1f,J1,2.0
23536f1d1f,J2,3.0
23536f1d1f,J3,3.0
236d904609,J1,0.0
236d904609,J2,0.0
236d904609,J3,0.0
